Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Meta,Summer_Sale,2025-09-20,Asia-Pacific,Desktop,New Customers,Awareness,186100,106391,1.75,2195,1.121,0.65,7.67,1426.75,7242,4.279000000000001,0.2,34,1.58,18.17,617.78,278.0,0.45,0.43,41.96,-56.7,0.43
Meta,Summer_Sale,2025-09-21,Europe,Tablet,Returning Customers,Conversions,165041,138874,1.19,1963,1.1304999999999998,0.55,6.54,1079.65,6630,4.422,0.16,115,5.87,51.24,6187.2300000000005,2289.28,0.37,5.73,9.39,473.08,5.73
Meta,Summer_Sale,2025-09-22,Europe,Desktop,Returning Customers,Conversions,87993,76384,1.15,959,1.09,0.48,5.23,460.32,880,1.0,0.52,41,4.37,51.2,2204.16,683.29,0.31,4.79,11.23,378.83,4.79
Meta,Summer_Sale,2025-09-23,North America,Desktop,New Customers,Conversions,91377,50529,1.81,1525,1.67,0.76,12.68,1159.0,2730,2.99,0.42,48,3.2,35.12,1685.76,910.31,0.54,1.45,24.15,45.45,1.45
Meta,Summer_Sale,2025-09-24,India,Tablet,High-Value Customers,Conversions,107372,84319,1.27,891,0.83,0.4,4.15,445.5,3085,2.87,0.14,35,4.0,44.43,1399.545,377.88,0.27,3.14,12.73,214.15,3.14
Meta,Summer_Sale,2025-09-25,India,Tablet,Returning Customers,Awareness,290313,160688,1.81,3686,1.27,0.7120000000000001,11.3,3280.54,4849,1.67,0.68,50,1.37,28.28,1272.6000000000001,470.86,0.37,0.39,65.61,-61.21,0.39
Meta,Summer_Sale,2025-09-26,India,Mobile,New Customers,Retention,73182,46152,1.59,848,1.16,0.784,11.36,831.04,2407,3.29,0.35,23,2.73,26.13,540.8910000000001,265.04,0.49,0.65,36.13,-34.91,0.65
Meta,Summer_Sale,2025-09-27,India,Tablet,New Customers,Retention,184084,144184,1.28,3239,1.672,0.504,11.08,2040.57,1768,1.056,1.15,101,3.14,20.92,1901.6280000000002,532.46,0.28,0.93,20.2,-6.81,0.93
Meta,Summer_Sale,2025-09-28,North America,Tablet,High-Value Customers,Awareness,328048,192026,1.71,5576,1.615,0.66,11.22,3680.16,21360,7.1610000000000005,0.17,110,1.98,15.86,1744.6,488.49,0.28,0.47,33.46,-52.59,0.47
Meta,Holiday_Promo,2025-06-01,North America,Desktop,High-Value Customers,Awareness,297087,198160,1.5,3951,1.2635,0.85,11.3,3358.35,20733,7.678000000000001,0.16,85,2.17,57.48,4885.8,2394.04,0.49,1.45,39.51,45.48,1.45
Meta,Holiday_Promo,2025-06-02,India,Mobile,New Customers,Traffic,202409,120112,1.69,3623,1.79,0.5599999999999999,12.53,2536.1,4049,2.0,0.63,73,2.04,36.54,2400.6780000000003,840.24,0.35,0.95,34.74,-5.34,0.95
Meta,Holiday_Promo,2025-06-03,North America,Tablet,Returning Customers,Conversions,138888,81322,1.71,1555,1.12,0.41,4.59,637.55,5135,3.7,0.12,62,3.99,47.14,2922.68,1256.75,0.43,4.58,10.28,358.42,4.58
Meta,Holiday_Promo,2025-06-04,Europe,Mobile,High-Value Customers,Awareness,186615,167401,1.11,2164,1.16,0.45,5.22,973.8,3357,1.8,0.29,32,1.49,52.64,1768.7040000000002,848.98,0.48,1.82,30.43,81.63,1.82
Meta,Holiday_Promo,2025-06-05,North America,Desktop,Returning Customers,Traffic,128804,98442,1.31,2266,1.76,0.81,14.25,1835.46,6074,4.72,0.3,57,2.52,40.51,2309.07,1269.99,0.55,1.26,32.2,25.8,1.26
Meta,Holiday_Promo,2025-06-06,India,Mobile,Returning Customers,Awareness,348545,204121,1.71,5681,1.63,0.46399999999999997,9.45,3294.98,23242,6.67,0.14,94,1.67,24.95,2110.7700000000004,970.95,0.46,0.64,35.05,-35.94,0.64
Meta,Holiday_Promo,2025-06-07,India,Tablet,Returning Customers,Traffic,116664,80096,1.46,1376,1.121,0.592,8.73,1018.24,4251,4.0040000000000004,0.24,47,3.47,40.59,1716.957,824.14,0.48,1.69,21.66,68.62,1.69
Meta,Holiday_Promo,2025-06-08,Asia-Pacific,Desktop,Returning Customers,Traffic,144345,80822,1.79,1761,1.159,0.99,12.08,1743.39,2548,1.9470000000000003,0.68,46,2.63,45.33,2085.18,875.78,0.42,1.2,37.9,19.6,1.2
Meta,Holiday_Promo,2025-06-09,Europe,Mobile,Returning Customers,Retention,139415,111495,1.25,1268,0.91,0.69,6.28,874.92,7351,5.27,0.12,42,3.36,18.93,834.813,384.01,0.46,0.95,20.83,-4.58,0.95
Meta,Holiday_Promo,2025-06-10,India,Mobile,New Customers,Conversions,110727,98154,1.13,1959,1.77,0.328,7.25,803.19,2778,2.51,0.29,65,3.32,42.49,2485.665,1242.83,0.5,3.09,12.36,209.47,3.09
Meta,Holiday_Promo,2025-06-11,Europe,Tablet,Returning Customers,Awareness,151022,122822,1.23,2537,1.68,0.47,7.9,1192.39,9792,6.48,0.12,60,2.39,47.02,2962.2599999999998,1244.15,0.42,2.48,19.87,148.43,2.48
Meta,Holiday_Promo,2025-06-12,North America,Mobile,New Customers,Awareness,103812,84819,1.22,892,0.86,0.72,6.19,642.24,6177,5.95,0.1,11,1.24,21.45,235.95,113.26,0.48,0.37,58.39,-63.26,0.37
Meta,Holiday_Promo,2025-06-13,Europe,Tablet,High-Value Customers,Retention,155559,91720,1.7,2457,1.58,0.6,9.48,1474.2,5391,3.47,0.27,95,3.87,44.44,4432.89,1773.16,0.4,3.01,15.52,200.7,3.01
Meta,Holiday_Promo,2025-06-14,Asia-Pacific,Mobile,High-Value Customers,Traffic,184114,142116,1.3,3277,1.6909999999999998,0.74,13.17,2424.98,3290,1.9690000000000003,0.74,73,2.23,27.02,1972.46,887.61,0.45,0.81,33.22,-18.66,0.81
Meta,Holiday_Promo,2025-06-15,India,Tablet,New Customers,Awareness,110440,69924,1.58,1899,1.634,0.752,16.16,1785.06,5223,5.203000000000001,0.34,29,1.57,22.56,588.816,188.42,0.32,0.33,61.55,-67.01,0.33
Meta,Holiday_Promo,2025-06-16,Europe,Tablet,New Customers,Traffic,170271,96800,1.76,2605,1.53,0.51,7.8,1328.55,2546,1.5,0.52,93,3.58,28.5,2783.025,1224.53,0.44,2.09,14.29,109.48,2.09
Meta,Holiday_Promo,2025-06-17,North America,Desktop,New Customers,Retention,118053,65600,1.8,1239,1.05,0.94,9.87,1164.66,4168,3.53,0.28,56,4.57,50.91,2850.96,1282.93,0.45,2.45,20.8,144.79,2.45
Meta,Holiday_Promo,2025-06-18,Asia-Pacific,Mobile,Returning Customers,Retention,65008,35852,1.81,1033,1.59,0.76,12.08,785.08,1086,1.67,0.72,25,2.47,32.08,802.0,392.98,0.49,1.02,31.4,2.16,1.02
Meta,Holiday_Promo,2025-06-19,Asia-Pacific,Tablet,High-Value Customers,Retention,160815,91379,1.76,2573,1.6,0.92,14.72,2367.16,6448,4.01,0.37,103,4.04,15.34,1580.02,474.01,0.3,0.67,22.98,-33.25,0.67
Meta,Holiday_Promo,2025-06-20,India,Mobile,High-Value Customers,Awareness,163157,129655,1.26,2822,1.73,0.43200000000000005,9.34,1523.88,10781,6.61,0.14,54,1.92,23.21,1128.0059999999999,383.52,0.34,0.74,28.22,-25.98,0.74
Meta,Holiday_Promo,2025-06-21,North America,Mobile,New Customers,Conversions,179811,109557,1.64,2661,1.406,0.7,10.36,1862.7,6844,4.191000000000001,0.27,153,5.78,58.37,8930.61,3661.55,0.41,4.79,12.17,379.44,4.79
Meta,Holiday_Promo,2025-06-22,Europe,Tablet,New Customers,Conversions,151713,116711,1.3,1410,0.8835,0.98,9.11,1381.8,1326,0.9570000000000001,1.04,67,4.79,21.93,1542.7755,755.96,0.49,1.12,20.62,11.65,1.12
Meta,Holiday_Promo,2025-06-23,India,Tablet,New Customers,Conversions,134669,93269,1.44,2141,1.59,0.44800000000000006,8.9,1198.96,6028,4.48,0.2,85,4.0,22.53,1723.545,603.24,0.35,1.44,14.11,43.75,1.44
Meta,Holiday_Promo,2025-06-24,India,Mobile,High-Value Customers,Retention,178241,134127,1.33,2441,1.37,0.76,13.01,2318.95,4955,2.78,0.47,70,2.88,40.34,2541.42,1245.3,0.49,1.1,33.13,9.59,1.1
Meta,Holiday_Promo,2025-06-25,Europe,Desktop,Returning Customers,Conversions,171154,140694,1.22,1814,1.06,0.41,4.35,743.74,7143,4.17,0.1,99,5.5,15.19,1579.0005,726.34,0.46,2.12,7.51,112.31,2.12
Meta,Holiday_Promo,2025-06-26,Europe,Desktop,Returning Customers,Traffic,145720,87729,1.66,1457,1.0,0.4,4.0,582.8,2702,1.85,0.22,41,2.82,21.18,911.799,328.25,0.36,1.56,14.21,56.45,1.56
Meta,Holiday_Promo,2025-06-27,Europe,Tablet,New Customers,Conversions,118546,97026,1.22,1386,1.17,0.51,5.96,706.86,5054,4.26,0.14,67,4.86,57.79,4065.5265,1870.14,0.46,5.75,10.55,475.15,5.75
Meta,Holiday_Promo,2025-06-28,Asia-Pacific,Desktop,New Customers,Traffic,230828,200512,1.15,3508,1.444,0.84,12.77,2946.72,11606,5.533,0.25,78,2.23,26.39,2058.42,843.95,0.41,0.7,37.78,-30.15,0.7
Meta,Holiday_Promo,2025-06-29,Asia-Pacific,Desktop,High-Value Customers,Awareness,304540,249550,1.22,2679,0.836,0.59,5.19,1580.61,6547,2.365,0.24,42,1.6,58.11,2440.62,951.84,0.39,1.54,37.63,54.41,1.54
Meta,Holiday_Promo,2025-06-30,India,Tablet,New Customers,Traffic,135087,97376,1.39,1715,1.27,0.328,5.21,703.15,4348,3.22,0.16,42,2.46,31.63,1195.614,478.25,0.4,1.7,16.74,70.04,1.7
Meta,Holiday_Promo,2025-07-01,Europe,Desktop,New Customers,Awareness,154756,104769,1.48,1268,0.82,0.46,3.77,583.28,6443,4.16,0.09,24,1.9,27.03,681.1560000000001,347.39,0.51,1.17,24.3,16.78,1.17
Meta,Holiday_Promo,2025-07-02,North America,Mobile,High-Value Customers,Conversions,173098,133723,1.29,1904,1.1,0.71,7.81,1351.84,3099,1.79,0.44,94,4.95,39.7,3731.8,1268.81,0.34,2.76,14.38,176.05,2.76
Meta,Holiday_Promo,2025-07-03,Europe,Tablet,High-Value Customers,Conversions,160135,94771,1.69,2273,1.42,0.84,11.92,1909.32,4740,2.96,0.4,78,3.44,38.23,3131.0370000000003,1408.97,0.45,1.64,24.48,63.99,1.64
Meta,Holiday_Promo,2025-07-04,North America,Desktop,New Customers,Awareness,205583,180526,1.14,2816,1.37,0.9,12.33,2534.4,12943,6.3,0.2,43,1.56,38.05,1636.15,572.65,0.35,0.65,58.94,-35.44,0.65
Meta,Holiday_Promo,2025-07-05,North America,Tablet,High-Value Customers,Traffic,161711,111581,1.45,1908,1.121,0.54,6.37,1030.32,6498,4.422,0.16,63,3.34,55.36,3487.68,1150.93,0.33,3.39,16.35,238.5,3.39
Meta,Holiday_Promo,2025-07-06,North America,Desktop,High-Value Customers,Awareness,308425,184987,1.67,4379,1.349,0.63,8.94,2758.77,8216,2.9260000000000006,0.34,66,1.52,27.16,1792.56,896.28,0.5,0.65,41.8,-35.02,0.65
Meta,Holiday_Promo,2025-07-07,North America,Mobile,New Customers,Retention,168458,138987,1.21,2324,1.38,0.71,9.79,1650.04,3733,2.22,0.44,83,3.61,45.91,3810.53,1524.21,0.4,2.31,19.88,130.94,2.31
Meta,Holiday_Promo,2025-07-08,Europe,Mobile,Returning Customers,Conversions,104764,81360,1.29,1655,1.58,0.69,10.9,1141.95,2952,2.82,0.39,51,3.09,29.63,1586.6865000000003,428.41,0.27,1.39,22.39,38.95,1.39
Meta,Holiday_Promo,2025-07-09,India,Tablet,High-Value Customers,Awareness,165208,109185,1.51,2841,1.72,0.32000000000000006,6.88,1136.4,9603,5.81,0.12,38,1.34,32.99,1128.258,451.3,0.4,0.99,29.91,-0.72,0.99
Meta,Holiday_Promo,2025-07-10,Asia-Pacific,Tablet,Returning Customers,Conversions,219650,166346,1.32,1976,0.9,0.67,6.03,1323.92,7709,3.51,0.17,118,5.98,52.75,6224.5,3236.74,0.52,4.7,11.22,370.16,4.7
Meta,Holiday_Promo,2025-07-11,Europe,Desktop,Returning Customers,Traffic,180113,117742,1.53,1476,0.82,0.92,7.54,1357.92,6884,3.82,0.2,48,3.27,22.52,1135.008,431.3,0.38,0.84,28.29,-16.42,0.84
Meta,Holiday_Promo,2025-07-12,North America,Desktop,Returning Customers,Retention,161099,140199,1.15,1627,0.9594999999999999,0.89,8.99,1448.03,7308,4.994000000000001,0.2,60,3.71,35.08,2104.8,1010.3,0.48,1.45,24.13,45.36,1.45
Meta,Holiday_Promo,2025-07-13,Asia-Pacific,Desktop,Returning Customers,Traffic,201440,139778,1.44,3223,1.52,0.75,12.0,2417.25,10699,5.841,0.23,71,2.21,46.52,3302.92,1089.96,0.33,1.37,34.05,36.64,1.37
Meta,Holiday_Promo,2025-07-14,Europe,Desktop,Returning Customers,Awareness,100494,89324,1.13,1246,1.24,0.76,9.42,946.96,5559,5.53,0.17,21,1.74,37.99,837.6795,452.35,0.54,0.88,45.09,-11.54,0.88
Meta,Holiday_Promo,2025-07-15,Asia-Pacific,Mobile,Returning Customers,Awareness,265004,174771,1.52,3339,1.26,0.69,8.69,2303.91,12720,4.8,0.18,57,1.71,30.24,1723.68,758.42,0.44,0.75,40.42,-25.18,0.75
Meta,Holiday_Promo,2025-07-16,Europe,Mobile,Returning Customers,Conversions,180313,160251,1.13,2398,1.33,0.85,11.3,2038.3,2744,1.52,0.74,80,3.37,34.86,2928.2400000000002,1229.86,0.42,1.44,25.48,43.66,1.44
Meta,Holiday_Promo,2025-07-17,India,Tablet,New Customers,Awareness,232381,148503,1.56,3532,1.52,0.8,15.2,3532.0,15301,6.58,0.23,70,2.01,50.87,3204.81,1570.36,0.49,0.91,50.46,-9.26,0.91
Meta,Holiday_Promo,2025-07-18,Asia-Pacific,Desktop,High-Value Customers,Traffic,185558,143585,1.29,1799,0.97,0.48,4.65,863.52,5007,2.7,0.17,53,2.96,51.16,2711.48,1409.97,0.52,3.14,16.29,214.0,3.14
Meta,Holiday_Promo,2025-07-19,North America,Tablet,Returning Customers,Traffic,145114,105916,1.37,2394,1.5675,0.78,12.87,1867.32,2081,1.573,0.9,63,2.65,57.55,3625.65,1667.8,0.46,1.94,29.64,94.16,1.94
Meta,Holiday_Promo,2025-07-20,Europe,Desktop,New Customers,Traffic,232601,179465,1.3,2814,1.1495,0.61,7.38,1716.54,6183,2.9260000000000006,0.28,63,2.24,17.59,1163.5785,430.52,0.37,0.68,27.25,-32.21,0.68
Meta,Holiday_Promo,2025-07-21,North America,Tablet,High-Value Customers,Conversions,204802,135616,1.51,2600,1.27,0.88,11.17,2288.0,5436,2.65,0.42,149,5.76,23.01,3428.49,857.12,0.25,1.5,15.36,49.85,1.5
Meta,Holiday_Promo,2025-07-22,India,Tablet,Returning Customers,Traffic,175099,103885,1.69,2976,1.7,0.536,11.39,1993.92,8001,4.57,0.25,69,2.35,19.48,1209.7079999999999,616.95,0.51,0.61,28.9,-39.33,0.61
Meta,Holiday_Promo,2025-07-23,North America,Tablet,High-Value Customers,Traffic,120884,95480,1.27,1849,1.53,0.54,8.26,998.46,1339,1.11,0.75,39,2.13,56.62,2208.18,640.37,0.29,2.21,25.6,121.16,2.21
Meta,Holiday_Promo,2025-07-24,North America,Tablet,Returning Customers,Retention,173127,135172,1.28,2025,1.17,0.42,4.91,850.5,4112,2.38,0.21,80,3.97,59.36,4748.8,1377.15,0.29,5.58,10.63,458.35,5.58
Meta,Holiday_Promo,2025-07-25,Europe,Mobile,New Customers,Awareness,237813,160538,1.48,3139,1.32,0.61,8.05,1914.79,3485,1.47,0.55,63,2.03,31.28,2069.172,993.2,0.48,1.08,30.39,8.06,1.08
Meta,Holiday_Promo,2025-07-26,India,Mobile,New Customers,Traffic,76787,52352,1.47,1136,1.406,0.44800000000000006,8.28,636.16,1996,2.8600000000000003,0.32,39,3.5,17.03,597.7529999999999,263.01,0.44,0.94,16.31,-6.04,0.94
Meta,Holiday_Promo,2025-07-27,North America,Mobile,High-Value Customers,Traffic,127923,102721,1.25,1535,1.14,0.61,7.32,936.35,6774,5.83,0.14,31,2.06,18.14,562.34,163.08,0.29,0.6,30.2,-39.94,0.6
Meta,Holiday_Promo,2025-07-28,Europe,Tablet,New Customers,Conversions,90670,67420,1.34,933,1.03,0.93,9.57,867.69,2647,2.92,0.33,35,3.83,50.12,1841.91,644.67,0.35,2.12,24.79,112.28,2.12
Meta,Holiday_Promo,2025-07-29,Europe,Mobile,New Customers,Retention,196215,122940,1.6,2452,1.25,0.98,12.25,2402.96,5889,3.0,0.41,76,3.14,29.19,2329.362,861.86,0.37,0.97,31.62,-3.06,0.97
Meta,Holiday_Promo,2025-07-30,North America,Desktop,Returning Customers,Retention,181534,109848,1.65,3158,1.74,0.99,17.22,3126.42,4028,2.22,0.78,118,3.76,37.77,4456.86,2317.57,0.52,1.43,26.5,42.55,1.43
Meta,Holiday_Promo,2025-07-31,India,Tablet,Returning Customers,Traffic,139305,99588,1.4,1462,1.05,0.768,10.08,1403.52,2358,1.69,0.6,45,3.12,27.4,1109.7,565.95,0.51,0.79,31.19,-20.93,0.79
Meta,Holiday_Promo,2025-08-01,Asia-Pacific,Mobile,High-Value Customers,Retention,106806,83489,1.28,1676,1.57,0.8,12.55,1340.8,3726,3.49,0.36,42,2.52,35.58,1494.36,762.12,0.51,1.11,31.92,11.45,1.11
Meta,Holiday_Promo,2025-08-02,Asia-Pacific,Desktop,High-Value Customers,Retention,62979,55998,1.12,806,1.216,0.97,12.41,781.82,821,1.4300000000000002,0.95,38,4.77,15.18,576.84,294.19,0.51,0.74,20.57,-26.22,0.74
Meta,Holiday_Promo,2025-08-03,India,Desktop,New Customers,Conversions,185505,142156,1.3,2726,1.3964999999999999,0.672,12.34,2289.84,7454,4.422,0.31,120,4.42,27.06,2922.48,1227.44,0.42,1.28,19.08,27.63,1.28
Meta,Holiday_Promo,2025-08-04,North America,Tablet,High-Value Customers,Traffic,80756,59375,1.36,1364,1.69,0.72,12.16,982.08,2106,2.61,0.47,33,2.49,30.69,1012.77,546.9,0.54,1.03,29.76,3.12,1.03
Meta,Holiday_Promo,2025-08-05,Europe,Tablet,New Customers,Conversions,121287,100330,1.21,2001,1.65,0.92,15.18,1840.92,4314,3.56,0.43,119,5.98,33.49,4184.5755,1255.37,0.3,2.27,15.47,127.31,2.27
Meta,Holiday_Promo,2025-08-06,India,Tablet,High-Value Customers,Awareness,234880,139732,1.68,3546,1.51,0.568,10.72,2517.66,12421,5.29,0.2,64,1.83,24.79,1427.904,385.53,0.27,0.57,39.34,-43.28,0.57
Meta,Holiday_Promo,2025-08-07,India,Tablet,New Customers,Awareness,197125,121028,1.63,2759,1.4,0.6400000000000001,11.2,2207.2,10065,5.11,0.22,50,1.83,54.84,2467.8,666.31,0.27,1.12,44.14,11.81,1.12
Meta,Holiday_Promo,2025-08-08,Europe,Desktop,New Customers,Traffic,104828,87892,1.19,932,0.89,0.7,6.22,652.4,2583,2.46,0.25,22,2.41,21.46,495.726,178.46,0.36,0.76,29.65,-24.02,0.76
Meta,Holiday_Promo,2025-08-09,Europe,Desktop,New Customers,Retention,122514,81981,1.49,1298,1.007,0.54,5.72,700.92,2992,2.684,0.23,42,3.24,25.25,1113.525,512.22,0.46,1.59,16.69,58.87,1.59
Meta,Holiday_Promo,2025-08-10,North America,Tablet,New Customers,Conversions,154852,104733,1.48,2059,1.2635,0.48,6.38,988.32,3497,2.4859999999999998,0.28,76,3.7,56.43,4288.68,1672.59,0.39,4.34,13.0,333.94,4.34
Meta,Holiday_Promo,2025-08-11,India,Desktop,Returning Customers,Conversions,171796,126232,1.36,1906,1.11,0.36000000000000004,4.99,857.7,2722,1.58,0.32,96,5.07,27.9,2410.56,940.12,0.39,2.81,8.93,181.05,2.81
Meta,Holiday_Promo,2025-08-12,Asia-Pacific,Desktop,Returning Customers,Traffic,79181,48751,1.62,1290,1.63,0.65,10.59,838.5,2902,3.67,0.29,47,3.71,50.22,2360.34,1132.96,0.48,2.81,17.84,181.5,2.81
Meta,Holiday_Promo,2025-08-13,India,Tablet,Returning Customers,Conversions,142822,88863,1.61,2427,1.7,0.68,14.44,2062.95,6755,4.73,0.31,140,5.78,53.68,6763.68,3720.02,0.55,3.28,14.74,227.86,3.28
Meta,Holiday_Promo,2025-08-14,India,Tablet,New Customers,Conversions,63018,46192,1.36,938,1.49,0.48,8.93,562.8,1630,2.59,0.35,50,5.38,16.77,754.65,203.76,0.27,1.34,11.26,34.09,1.34
Meta,Holiday_Promo,2025-08-15,North America,Tablet,High-Value Customers,Traffic,170171,144008,1.18,1701,1.0,0.9,9.0,1530.9,5406,3.18,0.28,49,2.93,16.34,800.66,240.2,0.3,0.52,31.24,-47.7,0.52
Meta,Holiday_Promo,2025-08-16,India,Mobile,New Customers,Retention,108640,70659,1.54,1922,1.6815,0.784,17.34,1883.56,2502,2.53,0.75,79,4.14,28.02,1992.222,916.42,0.46,1.06,23.84,5.77,1.06
Meta,Holiday_Promo,2025-08-17,Asia-Pacific,Mobile,Returning Customers,Traffic,213212,144733,1.47,2963,1.3204999999999998,0.84,11.67,2488.92,11638,6.006,0.21,90,3.07,52.58,4732.2,1940.2,0.41,1.9,27.65,90.13,1.9
Meta,Holiday_Promo,2025-08-18,Asia-Pacific,Desktop,Returning Customers,Awareness,168966,99187,1.7,2061,1.22,0.41,5.0,845.01,8947,5.3,0.09,32,1.59,54.04,1729.28,691.71,0.4,2.05,26.41,104.65,2.05
Meta,Holiday_Promo,2025-08-19,North America,Mobile,New Customers,Awareness,221232,163452,1.35,2765,1.25,0.46,5.75,1271.9,7549,3.41,0.17,62,2.25,39.35,2439.7,927.09,0.38,1.92,20.51,91.82,1.92
Meta,Holiday_Promo,2025-08-20,Europe,Desktop,High-Value Customers,Traffic,217121,170573,1.27,3104,1.43,0.45,6.43,1396.8,9834,4.53,0.14,89,2.89,18.63,1740.9735,748.62,0.43,1.25,15.69,24.64,1.25
Meta,Holiday_Promo,2025-08-21,Asia-Pacific,Mobile,Returning Customers,Retention,132471,107716,1.23,1152,0.87,0.48,4.17,552.96,2936,2.22,0.19,35,3.05,49.3,1725.5,776.48,0.45,3.12,15.8,212.05,3.12
Meta,Holiday_Promo,2025-08-22,North America,Desktop,High-Value Customers,Conversions,213107,162938,1.31,3324,1.56,0.46,7.17,1529.04,8621,4.05,0.18,106,3.2,17.89,1896.34,606.83,0.32,1.24,14.42,24.02,1.24
Meta,Holiday_Promo,2025-08-23,India,Desktop,New Customers,Conversions,149513,95774,1.56,1839,1.1684999999999999,0.4,6.15,919.5,5325,3.9160000000000004,0.17,105,5.71,41.07,3881.1150000000002,1397.2,0.36,4.22,8.76,322.09,4.22
Meta,Holiday_Promo,2025-08-24,Europe,Desktop,High-Value Customers,Conversions,130662,83214,1.57,1737,1.2635,0.97,12.9,1684.89,1422,1.1990000000000003,1.18,86,5.0,45.51,4109.553,1068.48,0.26,2.44,19.59,143.91,2.44
Meta,Holiday_Promo,2025-08-25,Europe,Tablet,Returning Customers,Traffic,238827,164018,1.46,3677,1.54,0.74,11.39,2720.98,11466,4.8,0.24,143,3.91,41.61,6247.7415,1936.8,0.31,2.3,19.03,129.61,2.3
Meta,Holiday_Promo,2025-08-26,India,Tablet,High-Value Customers,Traffic,179652,120997,1.48,1491,0.83,0.6880000000000001,7.14,1282.26,9032,5.03,0.14,41,2.77,32.74,1208.106,471.16,0.39,0.94,31.27,-5.78,0.94
Meta,Holiday_Promo,2025-08-27,Asia-Pacific,Desktop,High-Value Customers,Traffic,86779,68624,1.26,1562,1.8,0.61,10.98,952.82,3648,4.2,0.26,41,2.68,15.96,654.36,287.92,0.44,0.69,23.24,-31.32,0.69
Meta,Holiday_Promo,2025-08-28,North America,Mobile,High-Value Customers,Awareness,135590,114166,1.19,1315,0.97,0.79,7.66,1038.85,6051,4.46,0.17,16,1.29,47.86,765.76,398.2,0.52,0.74,64.93,-26.29,0.74
Meta,Holiday_Promo,2025-08-29,Europe,Tablet,New Customers,Retention,193936,150170,1.29,1667,0.86,0.89,7.65,1483.63,5770,2.98,0.26,57,3.45,33.95,2031.9075000000003,629.89,0.31,1.37,26.03,36.96,1.37
Meta,Holiday_Promo,2025-08-30,North America,Desktop,New Customers,Awareness,267510,230540,1.16,3584,1.273,0.62,8.31,2222.08,16593,6.820000000000001,0.13,76,2.13,46.24,3514.24,1546.27,0.44,1.58,29.24,58.15,1.58
Meta,Holiday_Promo,2025-08-31,India,Tablet,New Customers,Retention,89792,66690,1.35,1257,1.3299999999999998,0.328,5.74,515.37,4697,5.753000000000001,0.11,50,4.0,23.81,1071.45,460.72,0.43,2.08,10.31,107.9,2.08
Meta,Holiday_Promo,2025-09-01,Asia-Pacific,Mobile,High-Value Customers,Traffic,196003,152825,1.28,2548,1.3,0.97,12.61,2471.56,3815,1.95,0.65,61,2.42,30.82,1880.02,921.21,0.49,0.76,40.52,-23.93,0.76
Meta,Holiday_Promo,2025-09-02,India,Desktop,High-Value Customers,Retention,97316,59932,1.62,1031,1.06,0.528,6.99,680.46,2845,2.92,0.24,27,2.65,44.93,1091.799,469.47,0.43,1.6,25.2,60.45,1.6
Meta,Holiday_Promo,2025-09-03,Asia-Pacific,Desktop,High-Value Customers,Traffic,229968,200828,1.15,2529,1.1,0.95,10.45,2402.55,8913,3.88,0.27,72,2.86,41.41,2981.52,1013.72,0.34,1.24,33.37,24.1,1.24
Meta,Holiday_Promo,2025-09-04,Asia-Pacific,Mobile,New Customers,Traffic,178479,132350,1.35,2837,1.59,0.92,14.62,2610.04,2838,1.59,0.92,86,3.06,40.44,3477.84,1843.26,0.53,1.33,30.35,33.25,1.33
Meta,Holiday_Promo,2025-09-05,Europe,Desktop,High-Value Customers,Awareness,259386,188854,1.37,2178,0.84,0.72,6.05,1568.16,17212,6.64,0.09,26,1.21,43.83,1196.559,442.73,0.37,0.76,60.31,-23.7,0.76
Meta,Holiday_Promo,2025-09-06,Europe,Mobile,Returning Customers,Retention,196624,135679,1.45,1867,0.9025,0.99,9.4,1848.33,8327,4.6530000000000005,0.22,50,2.68,21.02,1103.55,551.77,0.5,0.6,36.97,-40.29,0.6
Meta,Holiday_Promo,2025-09-07,India,Mobile,High-Value Customers,Awareness,132360,75053,1.76,2276,1.634,0.376,8.08,1069.72,6401,5.324,0.17,35,1.54,18.43,580.545,179.97,0.31,0.54,30.56,-45.73,0.54
Meta,Holiday_Promo,2025-09-08,India,Desktop,New Customers,Conversions,198630,147199,1.35,1926,0.97,0.52,6.3,1251.9,7806,3.93,0.16,85,4.43,46.42,3551.13,1775.57,0.5,2.84,14.73,183.66,2.84
Meta,Holiday_Promo,2025-09-09,Asia-Pacific,Tablet,High-Value Customers,Awareness,193235,120330,1.61,2106,1.09,0.81,8.83,1705.86,11882,6.15,0.14,33,1.6,41.27,1361.91,435.81,0.32,0.8,51.69,-20.16,0.8
Meta,Holiday_Promo,2025-09-10,North America,Desktop,Returning Customers,Traffic,245152,155886,1.57,3897,1.59,0.63,10.01,2455.11,9147,3.73,0.27,137,3.54,21.7,2972.9,1397.26,0.47,1.21,17.92,21.09,1.21
Meta,Holiday_Promo,2025-09-11,Europe,Mobile,New Customers,Awareness,113985,85533,1.33,1983,1.74,0.82,14.27,1626.06,1405,1.23,1.16,28,1.42,32.61,958.734,335.56,0.35,0.59,58.07,-41.04,0.59
